codiceistat,siglaprov,comune,localita,indirizzo,long,lat
051002,AR,AREZZO,AREZZO,VIA MONTE BIANCO,11.872988,43.468724
051002,AR,AREZZO,AREZZO,VIA MONTE CERVINO,11.873852,43.467577
051002,AR,AREZZO,AREZZO,VIA MONTE FALCO,11.872406,43.466883
051002,AR,AREZZO,AREZZO,VIA MONTE FALTERONA,11.874102,43.468406
051002,AR,AREZZO,AREZZO,VIA MONTEGRAPPA,11.876220,43.458070
051002,AR,AREZZO,AREZZO,VIA NAZARIO SAURO,11.875167,43.457831
051002,AR,AREZZO,AREZZO,VIA NESCHIETO,11.866389,43.479841
051002,AR,AREZZO,AREZZO,VIA NETTUNO,11.859066,43.464706
051002,AR,AREZZO,AREZZO,VIA NICCOLO' ARETINO,11.878906,43.460365
051002,AR,AREZZO,AREZZO,VIA NICCOLO' COPERNICO,11.868981,43.454732
051002,AR,AREZZO,AREZZO,VIA NICCOLO' PAGANINI,11.839526,43.474738
051002,AR,AREZZO,,VIA NICCOLO' PAGANINI,11.838440,43.469182
051002,AR,AREZZO,,VIA NOCETELLA,11.864739,43.370410
051002,AR,AREZZO,,VIA NOVA,11.852034,43.389635
051002,AR,AREZZO,AREZZO,VIA ORAZIO TIGRINI,11.892690,43.464465
051002,AR,AREZZO,,VIA OTTORINO RESPIGHI,11.838453,43.477818
051002,AR,AREZZO,,VIA PADRE CAPRARA,11.881247,43.470206
051002,AR,AREZZO,AREZZO,VIA PADRE TEODOSIO,11.864882,43.447997
051002,AR,AREZZO,AREZZO,VIA PALERMO,11.867770,43.470384
051002,AR,AREZZO,AREZZO,VIA PAOLO ARETINO,11.893117,43.464375
051002,AR,AREZZO,AREZZO,VIA PAOLO TOSCANELLI,11.865996,43.459365
051002,AR,AREZZO,AREZZO,VIA PAOLO UCCELLO,11.885841,43.459700
051002,AR,AREZZO,AREZZO,VIA PELLICCERIA,11.885581,43.464505
051002,AR,AREZZO,CHIASSA-TREGOZZANO,VIA PER BUSONI,11.893685,43.508540
051002,AR,AREZZO,,VIA PER BUSONI,11.895203,43.514086
051002,AR,AREZZO,AREZZO,VIA PERGOLESI,11.843629,43.476743
051002,AR,AREZZO,AREZZO,VIA PERUGIA,11.868788,43.470999
051002,AR,AREZZO,AREZZO,VIA PESCAIOLA,11.837553,43.462348
051002,AR,AREZZO,,VIA PESCAIOLA,11.837312,43.463865
051002,AR,AREZZO,AREZZO,VIA PESCAIOLINA,11.883560,43.463876
051002,AR,AREZZO,AREZZO,VIA PESCIONI,11.884962,43.463226
051002,AR,AREZZO,AREZZO,VIA PIANA,11.885347,43.462466
051002,AR,AREZZO,AREZZO,VIA PIAVE,11.876514,43.458202
051002,AR,AREZZO,AREZZO,VIA PIEMONTE,11.875315,43.471571
051002,AR,AREZZO,AREZZO,VIA PIER LODOVICO OCCHINI,11.895250,43.464555
051002,AR,AREZZO,AREZZO,VIA PIERLUIGI DA PALESTRINA,11.887087,43.470567
051002,AR,AREZZO,AREZZO,VIA PIERO CALAMANDREI,11.840817,43.461673
051002,AR,AREZZO,AREZZO,VIA PIERO GOBETTI,11.834204,43.459643
051002,AR,AREZZO,AREZZO,VIA PIETRAMALA,11.885185,43.469960
051002,AR,AREZZO,AREZZO,VIA PIETRO ARETINO,11.882488,43.461382
051002,AR,AREZZO,AREZZO,VIA PIETRO BENVENUTI,11.877998,43.473559
051002,AR,AREZZO,AREZZO,VIA PIETRO BONAMICI,11.905834,43.458323
051002,AR,AREZZO,AREZZO,VIA PIETRO LORENZETTI,11.887699,43.457976
051002,AR,AREZZO,AREZZO,VIA PIETRO MASCAGNI,11.843262,43.475345
051002,AR,AREZZO,AREZZO,VIA PIETRO MORI,11.855527,43.459150
051002,AR,AREZZO,AREZZO,VIA PIETRO NENNI,11.865625,43.461411
051002,AR,AREZZO,AREZZO,VIA PIETRO PANCRAZI,11.903479,43.459489
051002,AR,AREZZO,AREZZO,VIA PIEVAN LANDI,11.860922,43.445823
051002,AR,AREZZO,AREZZO,VIA PIO BORRI,11.883386,43.461992
051002,AR,AREZZO,AREZZO,VIA PIONTA,11.868720,43.458972
051002,AR,AREZZO,AREZZO,VIA PISANO GIOVANNI E NICOLA,11.887238,43.458441
051002,AR,AREZZO,AREZZO,VIA PITAGORA,11.861905,43.470333
051002,AR,AREZZO,AREZZO,VIA PLUTONE,11.858003,43.464611
051002,AR,AREZZO,AREZZO,VIA PO,11.873167,43.454788
051002,AR,AREZZO,AREZZO,VIA POGGIO BRACCIOLINI,11.893329,43.464770
051002,AR,AREZZO,SAN FABIANO,VIA POGGIO MENDICO,11.902470,43.473576
051002,AR,AREZZO,,VIA POGGIO MENDICO,11.901642,43.473215
051002,AR,AREZZO,,VIA POLICIANO,11.854479,43.392816
051002,AR,AREZZO,AREZZO,VIA PORTA BUIA,11.876558,43.465600
051002,AR,AREZZO,AREZZO,VIA PORTA SAN BIAGIO,11.883463,43.470526
051002,AR,AREZZO,AREZZO,VIA POZZO NUOVO,11.852389,43.420169
051002,AR,AREZZO,PATRIGNONE,VIA POZZO NUOVO,11.852734,43.498672
051002,AR,AREZZO,AREZZO,VIA PRATOMAGNO,11.871399,43.468737
051002,AR,AREZZO,AREZZO,VIA PROVENZA,11.878430,43.456781
051002,AR,AREZZO,AREZZO,VIA QUATTRO NOVEMBRE,11.869549,43.452789
051002,AR,AREZZO,,VIA RAFFAELLO SANZIO,11.892299,43.455932
051002,AR,AREZZO,,VIA RENO,11.877388,43.455325
051002,AR,AREZZO,AREZZO,VIA RICASOLI,11.882805,43.466696
051002,AR,AREZZO,AREZZO,VIA RIO GROSSO,11.870237,43.377221
051002,AR,AREZZO,,VIA RIPA OLMO,11.840655,43.430910
051002,AR,AREZZO,AREZZO,VIA RISTORO D'AREZZO,11.888115,43.458642
051002,AR,AREZZO,AREZZO,VIA RODI,11.883571,43.461095
051002,AR,AREZZO,AREZZO,VIA ROMA,11.879668,43.462365
051002,AR,AREZZO,AREZZO,VIA ROMAGNA,11.873156,43.471872
051002,AR,AREZZO,AREZZO,VIA ROMANA,11.864107,43.449906
051002,AR,AREZZO,AREZZO,VIA RUGGERO LEONCAVALLO,11.844240,43.474821
051002,AR,AREZZO,AREZZO,VIA RUGGINAIA,11.914323,43.459266
051002,AR,AREZZO,AREZZO,VIA SALA VECCHIA,11.877083,43.449251
051002,AR,AREZZO,AREZZO,VIA SALMI,11.906713,43.457393
051002,AR,AREZZO,AREZZO,VIA SALVADORI,11.881304,43.443558
051002,AR,AREZZO,AREZZO,VIA SALVATORE QUASIMODO,11.858088,43.455706
051002,AR,AREZZO,AREZZO,VIA SALVI CASTELLUCCI,11.888384,43.460463
051002,AR,AREZZO,,VIA SALVINO SALVINI,11.902822,43.457297
051002,AR,AREZZO,AREZZO,VIA SAMUEL MORSE,11.843825,43.471667
051002,AR,AREZZO,AREZZO,VIA SAN BERNARDINO DA SIENA,11.883387,43.453666
051002,AR,AREZZO,AREZZO,VIA SAN CLEMENTE,11.879952,43.470667
051002,AR,AREZZO,AREZZO,VIA SAN DOMENICO,11.880654,43.469309
051002,AR,AREZZO,SAN FABIANO,VIA SAN FABIANO,11.902362,43.473639
051002,AR,AREZZO,AREZZO,VIA SAN FRANCESCO,11.880925,43.464317
051002,AR,AREZZO,AREZZO,VIA SAN GIOVANNI DECOLLATO,11.878450,43.462054
051002,AR,AREZZO,AREZZO,VIA SAN LEO,11.841087,43.474905
051002,AR,AREZZO,AREZZO,VIA SAN LORENTINO,11.877100,43.468157
051002,AR,AREZZO,AREZZO,VIA SAN LORENZO,11.886098,43.463543
051002,AR,AREZZO,AREZZO,VIA SAN NICCOLO',11.885107,43.463725
051002,AR,AREZZO,AREZZO,VIA SAN PERGENTINO,11.862821,43.471425
051002,AR,AREZZO,AREZZO,VIA SANTA FLORA,11.922025,43.450228
051002,AR,AREZZO,AREZZO,VIA SANTA MARIA DELLE GRAZIE,11.886924,43.448718
051002,AR,AREZZO,AREZZO,VIA SANTE TANI,11.885004,43.461125
051002,AR,AREZZO,AREZZO,VIA SANTI DI TITO,11.876007,43.462875
051002,AR,AREZZO,AREZZO,VIA SASSOVERDE,11.881424,43.467876
051002,AR,AREZZO,AREZZO,VIA SATURNO,11.859529,43.465156
051002,AR,AREZZO,,VIA SELVETELLA,11.869220,43.367659
051002,AR,AREZZO,,VIA SER PETRACCOLO,11.879667,43.462686
051002,AR,AREZZO,,VIA SERGIO RAMELLI,11.849317,43.476481
051002,AR,AREZZO,AREZZO,VIA SETERIA,11.883387,43.464745
051002,AR,AREZZO,AREZZO,VIA SETTE PONTI,11.859169,43.482067
051002,AR,AREZZO,,VIA SETTE PONTI,11.849884,43.487079
051002,AR,AREZZO,AREZZO,VIA SETTEPONTI,11.870544,43.476379
051002,AR,AREZZO,AREZZO,VIA SICILIA,11.873403,43.472743
051002,AR,AREZZO,AREZZO,VIA SILVESTRO LEGA,11.891472,43.452649
051002,AR,AREZZO,AREZZO,VIA SIMONE MARTINI,11.893726,43.439951
051002,AR,AREZZO,,VIA SIMONE MARTINI,11.897844,43.442487
051002,AR,AREZZO,AREZZO,VIA SIRIO,11.853408,43.464049
051002,AR,AREZZO,AREZZO,VIA SOTTO LA VOLTA,11.883909,43.462994
051002,AR,AREZZO,AREZZO,VIA SPINELLO,11.877423,43.461313
051002,AR,AREZZO,,VIA STAZIONE OVEST,11.862013,43.373284
051002,AR,AREZZO,AREZZO,VIA STOPPANI,11.858439,43.472252
051002,AR,AREZZO,,VIA STROPPIELLO,11.870674,43.504912
051002,AR,AREZZO,AREZZO,VIA TAGLIAMENTO,11.876923,43.454718
051002,AR,AREZZO,AREZZO,VIA TANARO,11.875907,43.455001
051002,AR,AREZZO,AREZZO,VIA TEOFILO TORRI,11.882276,43.453999
051002,AR,AREZZO,AREZZO,VIA TICINO,11.872916,43.456183
051002,AR,AREZZO,AREZZO,VIA TIEPOLO,11.887391,43.456180
051002,AR,AREZZO,AREZZO,VIA TIZIANO VECELLO,11.890699,43.457621
051002,AR,AREZZO,AREZZO,VIA TOLLETTA,11.879685,43.463822
051002,AR,AREZZO,AREZZO,VIA TOMMASO EDISON,11.843962,43.466268
051002,AR,AREZZO,AREZZO,VIA TOMMASO PERELLI,11.904317,43.458816
051002,AR,AREZZO,AREZZO,VIA TOMMASO SGRICCI,11.902067,43.459350
051002,AR,AREZZO,AREZZO,VIA TORRE ROSSI,11.884884,43.465007
051002,AR,AREZZO,AREZZO,VIA TORTAIA,11.861735,43.454113
051002,AR,AREZZO,AREZZO,VIA TORTELLI GIOVANNI,11.877878,43.453257
051002,AR,AREZZO,AREZZO,VIA TRASIMENO,11.876886,43.457451
051002,AR,AREZZO,AREZZO,VIA TRENTO E TRIESTE,11.891087,43.460936
051002,AR,AREZZO,AREZZO,VIA TRIPOLI,11.863042,43.450472
051002,AR,AREZZO,,VIA TULLIO INNOCENTI,11.899306,43.457676
051002,AR,AREZZO,AREZZO,VIA TULLIO LEVI CIVITA,11.863662,43.468226
051002,AR,AREZZO,AREZZO,VIA UBALDO PASQUI,11.871818,43.454485
051002,AR,AREZZO,AREZZO,VIA UGO FOSCOLO,11.866555,43.449044
051002,AR,AREZZO,,VIA UGO VIVIANI,11.909835,43.460808
051002,AR,AREZZO,AREZZO,VIA UGUCCIONE DELLA FAGGIUOLA,11.862892,43.462634
051002,AR,AREZZO,AREZZO,VIA UMBERTO BOCCIONI,11.890962,43.453265
051002,AR,AREZZO,AREZZO,VIA UMBERTO TAVANTI,11.900136,43.460711
051002,AR,AREZZO,AREZZO,VIA UMBRIA,11.874033,43.470157
051002,AR,AREZZO,AREZZO,VIA URANO,11.859407,43.465273
051002,AR,AREZZO,AREZZO,VIA USO DI MARE,11.868719,43.457554
051002,AR,AREZZO,AREZZO,VIA USODIMARE ANTONIOTTO,11.868695,43.457869
051002,AR,AREZZO,,VIA VACCHERECCIA,11.497674,43.552092
051002,AR,AREZZO,AREZZO,VIA VASCO DA GAMA,11.866392,43.457707
051002,AR,AREZZO,AREZZO,VIA VECCHIA,11.879422,43.471033
051002,AR,AREZZO,AREZZO,VIA VENTI SETTEMBRE,11.879308,43.468406
051002,AR,AREZZO,AREZZO,VIA VICCHIO,11.910098,43.451937
051002,AR,AREZZO,,VIA VICCHIO,11.909627,43.451722
051002,AR,AREZZO,AREZZO,VIA VINCENZO BELLINI,11.843406,43.476600
051002,AR,AREZZO,AREZZO,VIA VINCENZO FUNGHINI,11.905205,43.457758
051002,AR,AREZZO,AREZZO,VIA VINCENZO MONTI,11.857766,43.448292
051002,AR,AREZZO,AREZZO,VIA VINCENZO PARISI,11.856544,43.459131
051002,AR,AREZZO,AREZZO,VIA VINCENZO POLIDORI,11.894589,43.462512
051002,AR,AREZZO,AREZZO,VIA VIOLA,11.877830,43.379491
051002,AR,AREZZO,AREZZO,VIA VITTORIO ALFIERI,11.860676,43.454474
051002,AR,AREZZO,AREZZO,VIA VITTORIO CARPACCIO,11.887576,43.454588
051002,AR,AREZZO,AREZZO,VIA VITTORIO FOSSOMBRONI,11.877011,43.474214
051002,AR,AREZZO,AREZZO,VIA VITTORIO VENETO,11.873008,43.456924
051002,AR,AREZZO,AREZZO,VIA X DICEMBRE 1948,11.870456,43.453544
051002,AR,AREZZO,AREZZO,VIA XX SETTEMBRE,11.879486,43.468404
051002,AR,AREZZO,AREZZO,VIA XXV APRILE,11.882882,43.456927
051002,AR,AREZZO,AREZZO,VIALE ANDREA SANSOVINO,11.887105,43.462088
051002,AR,AREZZO,AREZZO,VIALE ANTONIO GRAMSCI,11.895134,43.449060
051002,AR,AREZZO,,VIALE B. DA MAIANO,11.886126,43.453761
051002,AR,AREZZO,,VIALE BENEDETTO DA MAIANO,11.886126,43.453761
051002,AR,AREZZO,AREZZO,VIALE BERNARDO DOVIZI,11.876778,43.470129
051002,AR,AREZZO,AREZZO,VIALE BRUNO BUOZZI,11.887773,43.464396
051002,AR,AREZZO,AREZZO,VIALE DANTE,11.862789,43.453354
051002,AR,AREZZO,AREZZO,VIALE DON MINZONI,11.859823,43.466977
051002,AR,AREZZO,,VIALE FILIPPO TURATI,11.870991,43.483491
051002,AR,AREZZO,,VIALE FRATELLI ROSSELLI,11.870653,43.449857
051002,AR,AREZZO,AREZZO,VIALE GAETANO SALVEMINI,11.854894,43.468906
051002,AR,AREZZO,AREZZO,VIALE GIACOMO MATTEOTTI,11.888083,43.462196
051002,AR,AREZZO,AREZZO,VIALE GIOTTO,11.887640,43.456279
051002,AR,AREZZO,,VIALE GIOVANNI AMENDOLA,11.864084,43.474393
051002,AR,AREZZO,AREZZO,VIALE JOHN KENNEDY,11.866397,43.458071
051002,AR,AREZZO,,VIALE LEONARDO DA VINCI,11.875563,43.450235
051002,AR,AREZZO,AREZZO,VIALE LUCA SIGNORELLI,11.885627,43.460099
051002,AR,AREZZO,AREZZO,VIALE LUIGI CITTADINI,11.873273,43.461779
051002,AR,AREZZO,AREZZO,VIALE MAGINARDO,11.873951,43.460354
051002,AR,AREZZO,AREZZO,VIALE MECENATE,11.880430,43.456825
051002,AR,AREZZO,AREZZO,VIALE MICHELANGELO,11.878494,43.459893
051002,AR,AREZZO,AREZZO,VIALE PIERO DELLA FRANCESCA,11.874043,43.463554
051002,AR,AREZZO,AREZZO,VIALE PIETRO LORENZETTI,11.885557,43.459150
051002,AR,AREZZO,AREZZO,VIALE SANTA MARGHERITA,11.878969,43.473311
051002,AR,AREZZO,,VICOLO APPUNTELLATO,11.884312,43.462960
051002,AR,AREZZO,,VICOLO ARCO,11.884519,43.465127
051002,AR,AREZZO,AREZZO,VICOLO CAVALLO,11.879718,43.470827
051002,AR,AREZZO,AREZZO,VICOLO DEI CAVALLANTI,11.877858,43.462290
051002,AR,AREZZO,AREZZO,VICOLO DEL CAPITANO ARDELLI,11.881937,43.463088
051002,AR,AREZZO,AREZZO,VICOLO DEL CAVALLO,11.884416,43.465142
051002,AR,AREZZO,AREZZO,VICOLO DEL FANALE,11.878742,43.468605
051002,AR,AREZZO,AREZZO,VICOLO DEL MARCIANELLO,11.879222,43.466963
051002,AR,AREZZO,AREZZO,VICOLO DELLA DEA,11.881686,43.466240
051002,AR,AREZZO,AREZZO,VICOLO DELLA PALESTRA,11.876004,43.468730
051002,AR,AREZZO,AREZZO,VICOLO DELLE TERME,11.887382,43.463635
051002,AR,AREZZO,AREZZO,VICOLO DELL'ORTO,11.885992,43.462419
051002,AR,AREZZO,AREZZO,VICOLO PIETRO DA CORTONA,11.878807,43.462458
051002,AR,AREZZO,AREZZO,VIGNALE,11.847122,43.444044
051002,AR,AREZZO,FUSATONE-MOLIN BIANCO,VIGNALE,11.845180,43.449741
051002,AR,AREZZO,,VIGNALE,11.843772,43.448461
051002,AR,AREZZO,AREZZO,VILLA MORI,11.860491,43.439826
051002,AR,AREZZO,AREZZO,VILLAGGIO CHIMERA,11.872775,43.473251
051002,AR,AREZZO,,VILLAGGIO COLOMBO,11.865549,43.454461
051002,AR,AREZZO,,VILLAGGIO DANTE,11.862948,43.453971
051002,AR,AREZZO,AREZZO,VILLALBA,11.867184,43.434435
051002,AR,AREZZO,AREZZO,VIUCOLA DI POGGIOMONDO,11.918780,43.454582
051002,AR,AREZZO,,VIUCOLA DI POGGIOMONDO,11.923790,43.455404
051002,AR,AREZZO,PRATANTICO-INDICATORE,ZONA B,11.797142,43.483363
051002,AR,AREZZO,,ZONA B,11.812923,43.488256
051002,AR,AREZZO,PRATANTICO-INDICATORE,ZONA C,11.797557,43.481914
051002,AR,AREZZO,PRATANTICO-INDICATORE,ZONA D,11.801346,43.477369
051002,AR,AREZZO,,ZONA D,11.802317,43.475668
051002,AR,AREZZO,PRATANTICO-INDICATORE,ZONA E,11.801270,43.479623
051002,AR,AREZZO,,ZONA E,11.799019,43.478823
051002,AR,AREZZO,PRATANTICO-INDICATORE,ZONA F,11.799607,43.480439
051002,AR,AREZZO,PRATANTICO-INDICATORE,ZONA G,11.797142,43.483363
051002,AR,AREZZO,,ZONA G,11.791260,43.480729
051002,AR,AREZZO,PRATANTICO-INDICATORE,ZONA I,11.797142,43.483363
051002,AR,AREZZO,,ZONA I,11.791260,43.480729
051002,AR,AREZZO,AREZZO,ZONA INDUSTRIALE,11.829445,43.427766
051002,AR,AREZZO,AREZZO,,11.896494,43.464889
051002,AR,AREZZO,GORGONE - MARMORINO,,11.910115,43.439673
051002,AR,AREZZO,LA COSTA,,11.795328,43.457028
051002,AR,AREZZO,,,11.940649,43.439974
051003,AR,BADIA TEDALDA,CA' DI PIETRO,CA' DI PIETRO,12.215771,43.798375
051003,AR,BADIA TEDALDA,ROFELLE-CA'GIOVANICOLA,CA' GIOVANNICOLA,12.162716,43.741629
051003,AR,BADIA TEDALDA,ROFELLE-CA' LUPARDI,CA' LUPARDI,12.171056,43.738417
051003,AR,BADIA TEDALDA,CA' RAFFAELLO,LOCALITA' CA' RAFFAELLO,12.210783,43.783917
051003,AR,BADIA TEDALDA,ROFELLE,LOCALITA' CASTELLO,12.168956,43.734379
051003,AR,BADIA TEDALDA,IL POGGIO,LOCALITA' IL POGGIO,12.115756,43.713988
051003,AR,BADIA TEDALDA,,LOCALITA' MONTEFORTINO,12.243862,43.702417
051003,AR,BADIA TEDALDA,,LOCALITÀ MONTEVIALE,12.183253,43.696512
051003,AR,BADIA TEDALDA,SAN PATRIGNANO,LOCALITA' SAN PATRIGNANO,12.176385,43.724481
051003,AR,BADIA TEDALDA,SANTA SOFIA,LOCALITA' SANTA SOFIA,12.197915,43.788032
051003,AR,BADIA TEDALDA,,LOCALITÀ SANTA SOFIA,12.201713,43.783550
051003,AR,BADIA TEDALDA,SANT'ANDREA,LOCALITA' SANT'ANDREA,12.262211,43.703514
051003,AR,BADIA TEDALDA,STIAVOLA,LOCALITA' STIAVOLA,12.210143,43.699494
051003,AR,BADIA TEDALDA,SVOLTA DEL PODERE,LOCALITA' SVOLTA DEL PODERE,12.138150,43.703277
051003,AR,BADIA TEDALDA,VALLUNGA,LOCALITA' VALLUNGA,12.204792,43.778197
051003,AR,BADIA TEDALDA,BADIA TEDALDA,PIAZZA DEI TEDALDI,12.185018,43.709097
051003,AR,BADIA TEDALDA,,PIAZZA FRATELLI BIMBI,12.184666,43.708092
051003,AR,BADIA TEDALDA,BADIA TEDALDA,PIAZZA LEONARDO BONAFEDE,12.184133,43.709156
051003,AR,BADIA TEDALDA,BADIA TEDALDA,SALITA AL CASTELLO,12.185557,43.708988
051003,AR,BADIA TEDALDA,ARSICCI,STRADA COMUNALE DI ARSICCI,12.110855,43.713268
051003,AR,BADIA TEDALDA,IL POGGIO,STRADA COMUNALE DI ARSICCI,12.116185,43.713995
051003,AR,BADIA TEDALDA,,STRADA COMUNALE DI ARSICCI,12.111010,43.713872
051003,AR,BADIA TEDALDA,CAPRILE,STRADA COMUNALE DI CAPRILE,12.118825,43.719442
051003,AR,BADIA TEDALDA,,STRADA COMUNALE DI CAPRILE,12.116874,43.719967
051003,AR,BADIA TEDALDA,CA' RAFFAELLO,STRADA COMUNALE DI CICOGNAIA,12.210682,43.785537
051003,AR,BADIA TEDALDA,,STRADA COMUNALE DI CICOGNAIA,12.224284,43.799900
051003,AR,BADIA TEDALDA,FRESCIANO,STRADA COMUNALE DI FRESCIANO,12.135744,43.726317
051003,AR,BADIA TEDALDA,,STRADA COMUNALE DI FRESCIANO,12.142173,43.725029
051003,AR,BADIA TEDALDA,CA' RAFFAELLO,STRADA COMUNALE DI MIRATOLLO,12.211052,43.782984
051003,AR,BADIA TEDALDA,,STRADA COMUNALE DI MONTEVIALE,12.182840,43.697190
051003,AR,BADIA TEDALDA,,STRADA COMUNALE DI PIANCASTELLANO,12.176111,43.733959
051003,AR,BADIA TEDALDA,MONTEBOTOLINO,STRADA COMUNALE DI ROFELLE,12.152445,43.731960
051003,AR,BADIA TEDALDA,ROFELLE,STRADA COMUNALE DI ROFELLE,12.168784,43.734751
051003,AR,BADIA TEDALDA,ROFELLE-CA' LUPARDI,STRADA COMUNALE DI ROFELLE,12.170925,43.738618
051003,AR,BADIA TEDALDA,ROFELLE-CA'GIOVANICOLA,STRADA COMUNALE DI ROFELLE,12.162487,43.741644
051003,AR,BADIA TEDALDA,SAN PATRIGNANO,STRADA COMUNALE DI ROFELLE,12.176149,43.724287
051003,AR,BADIA TEDALDA,,STRADA COMUNALE DI ROFELLE,12.170887,43.737055
051003,AR,BADIA TEDALDA,,STRADA COMUNALE DI SANTA SOFIA,12.202603,43.782459
051003,AR,BADIA TEDALDA,PRATIEGHI,STRADA COMUNALE DI VALDAZZE,12.103133,43.735787
051003,AR,BADIA TEDALDA,SERRETTE,STRADA COMUNALE TRAMARECCHIA,12.180097,43.713638
051003,AR,BADIA TEDALDA,,STRADA COMUNALE TRAMARECCHIA,12.178729,43.713505
051003,AR,BADIA TEDALDA,,STRADA PROVINCIALE ALTO MARECCHIA (N.53),12.121974,43.718506
051003,AR,BADIA TEDALDA,CA' RAFFAELLO,STRADA STATALE MARECCHIA (N.258),12.210280,43.783906
051003,AR,BADIA TEDALDA,VALLUNGA,STRADA STATALE MARECCHIA (N.258),12.204841,43.778374
051003,AR,BADIA TEDALDA,,STRADA STATALE MARECCHIA (N.258),12.201172,43.768181
051003,AR,BADIA TEDALDA,,STRADA VECCHIA DI COCCHIOLA,12.144845,43.710548
051003,AR,BADIA TEDALDA,,STRADA VICINALE CA' BARCELLI,12.200059,43.782311
051003,AR,BADIA TEDALDA,BADIA TEDALDA,VIA ALPE DELLA LUNA,12.184886,43.707667
051003,AR,BADIA TEDALDA,,VIA CAMPANILE,12.183961,43.706801
051003,AR,BADIA TEDALDA,BADIA TEDALDA,VIA CONSOLARE RIMINESE,12.185292,43.709300
051003,AR,BADIA TEDALDA,BADIA TEDALDA,VIA DEI PRATI,12.187314,43.705483
051003,AR,BADIA TEDALDA,BADIA TEDALDA,VIA DEL CASTELLO,12.187496,43.706995
051003,AR,BADIA TEDALDA,BADIA TEDALDA,VIA DEL POZZO VECCHIO,12.186198,43.709399
051003,AR,BADIA TEDALDA,BADIA TEDALDA,VIA ERMENEGILDO RICCI,12.185133,43.706338
051003,AR,BADIA TEDALDA,,VIA ERMENEGILDO RICCI,12.186497,43.705106
051003,AR,BADIA TEDALDA,BADIA TEDALDA,VIA GIACOMO BONI,12.185386,43.709361
051003,AR,BADIA TEDALDA,BADIA TEDALDA,VIA GUIDO MONACO,12.184895,43.708819
051003,AR,BADIA TEDALDA,BADIA TEDALDA,VIA MAGGIORE,12.183369,43.709377
051003,AR,BADIA TEDALDA,,VIA MAGGIORE,12.183146,43.709844
051003,AR,BADIA TEDALDA,BADIA TEDALDA,VIA MANSUETO DOTTI,12.184171,43.709025
051003,AR,BADIA TEDALDA,ORTALE,VIA ORTALE,12.201471,43.785298
051003,AR,BADIA TEDALDA,SANTA SOFIA,VIA ORTALE,12.199025,43.787658
051003,AR,BADIA TEDALDA,,VIA ORTALE,12.200534,43.785051
051003,AR,BADIA TEDALDA,PRATIEGHI,VIA PRATIEGHI,12.101531,43.738270
051003,AR,BADIA TEDALDA,,VIA PRATIEGHI,12.100251,43.739274
051003,AR,BADIA TEDALDA,SERRETTE,VIA SERRETTE,12.179285,43.713123
051003,AR,BADIA TEDALDA,BADIA TEDALDA,VIALE FOSCO MONTINI,12.187193,43.706225
051003,AR,BADIA TEDALDA,,VIALE FOSCO MONTINI,12.188596,43.705985
051004,AR,BIBBIENA,,CENTRO BANZENA,11.859007,43.717684
051004,AR,BIBBIENA,,CENTRO FARNETA,11.795226,43.738731
051004,AR,BIBBIENA,SOCI,CORSO ANTONIO GRAMSCI,11.810501,43.736105
051004,AR,BIBBIENA,SOCI,FRAZIONE SOCI,11.812035,43.729526
051004,AR,BIBBIENA,,FRAZIONE SOCI,11.810420,43.732819
051004,AR,BIBBIENA,CAMPI,LOCALITA' CAMPI,11.856263,43.698218
051004,AR,BIBBIENA,,LOCALITA' CAMPI,11.865016,43.701168
051004,AR,BIBBIENA,,LOCALITÀ CAMPRENA,11.814486,43.721754
051004,AR,BIBBIENA,,LOCALITA' FARNETA,11.796410,43.735615
051004,AR,BIBBIENA,,LOCALITÀ FERRANTINA,11.806248,43.706321
051004,AR,BIBBIENA,,LOCALITA' FREGGINA,11.824273,43.767567
051004,AR,BIBBIENA,,LOCALITA' GELLO,11.902554,43.722036
051004,AR,BIBBIENA,,LOCALITA' GRESSA,11.845337,43.731425
051004,AR,BIBBIENA,,LOCALITA' IL CASTELLO,11.902554,43.722036
051004,AR,BIBBIENA,,LOCALITA' MARENA,11.845337,43.731425
051004,AR,BIBBIENA,PARTINA,LOCALITA' MOLINO,11.820861,43.749058
051004,AR,BIBBIENA,,LOCALITÀ PALAZZETTO,11.806957,43.702002
051004,AR,BIBBIENA,,LOCALITA' PARTINA,11.827608,43.755225
051004,AR,BIBBIENA,PIAN DEL PONTE,LOCALITA' PIAN DEL PONTE,11.860944,43.771064
051004,AR,BIBBIENA,,LOCALITA' PIAN DEL PONTE,11.859528,43.778595
051004,AR,BIBBIENA,,LOCALITÀ PIANACCI,11.808706,43.717790
051004,AR,BIBBIENA,,LOCALITA' PODERA MAIOLI,11.902554,43.722036
051004,AR,BIBBIENA,,LOCALITA' POGGIOLO,11.830888,43.731010
051004,AR,BIBBIENA,SERRAVALLE,LOCALITA' SERRAVALLE,11.839312,43.775714
051004,AR,BIBBIENA,,LOCALITA' TRAMOGGIONO,11.902554,43.722036
051004,AR,BIBBIENA,,NUCLEO FREGGINA,11.820241,43.759409
051004,AR,BIBBIENA,,NUCLEO GIONA DI SOTTO,11.882443,43.739257
051004,AR,BIBBIENA,,NUCLEO POGGIOLO,11.826876,43.728834
051004,AR,BIBBIENA,,NUCLEO POLLINO,11.832160,43.687364
